,0
0,0.8542530265051375
1,1.4815020207232987
2,1.1218457336855598
3,0.2508820002909399
4,1.3623113247507288
5,1.3396065511558364
6,0.43458759938579017
7,0.5875976593869077
8,1.3494135278070525
9,1.4334707302453333
10,0.9167818706254507
11,1.0216033321961866
12,1.1838583633964324
13,0.761841151052693
14,1.4499536872150505
15,1.272463919272778
16,1.343015581999541
17,0.5881845966149967
18,1.40221940640442
19,1.2020294159986264
