,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,1.3921345809041161,0.45714762334613834,0.8356821409049874,1.2319989030045317,1.0568253208568432,0.42217010692558893,0.4172186663498107,1.0086953293331793,1.0243138136633057,0.7013219489261987,0.6013750365562036,1.0508312180877655,0.4629912989467036,1.0306474494997384,1.006662897967718,1.143710087373118,0.6895873225127531,1.055441755873112,0.875715205180546
1,1.3921345809041161,0.0,1.7384205636618157,1.624558752544231,0.25250871623374327,1.2900182335646566,1.3510719853391422,1.2078443326898705,0.8691763590953989,1.160748789558718,1.035503454728998,1.0823277385349401,0.7300708156949889,1.1287839836262712,1.1817588337793414,1.0215779720474583,0.41455185891000174,1.1227441646837972,0.693942410319138,1.0317610062832467
2,0.45714762334613834,1.7384205636618157,0.0,1.00186598609996,1.5430576122061963,1.0264736363245797,0.7549751545740456,0.8487528785661703,1.1438081329339616,1.036103072327233,1.156519951276775,1.0402326793628411,1.2536112806678457,0.9197792880153477,1.032691640256763,1.089216326723048,1.4197164379085876,1.1252147847264544,1.2534966587140033,1.310087158179267
3,0.8356821409049874,1.624558752544231,1.00186598609996,0.0,1.4762590897327206,1.2649863201269866,0.4668295868595822,0.6905498865229822,1.3562672876396744,1.3897659810582779,1.073973164304917,1.1430988795968262,1.2210778765109505,0.8788840368276417,1.4030172655995823,1.247486532104077,1.430263522364034,0.773591238795744,1.4447449619300687,1.3562042400864267
4,1.2319989030045317,0.25250871623374327,1.5430576122061963,1.4762590897327206,0.0,1.040677618293499,1.2087670105248036,1.0920399754110797,0.6263891969205687,0.9177011554697619,1.0003315515322764,1.0234297794391953,0.486064548614156,1.0364804313697293,0.9401191933343274,0.773355862847744,0.17247902146465396,1.0579266462961758,0.46379410655736936,1.0377297034365438
5,1.0568253208568432,1.2900182335646566,1.0264736363245797,1.2649863201269866,1.040677618293499,0.0,1.1355770937105807,1.2030303352138814,0.4640264464668948,0.27114336114269744,1.4298244333847423,1.3728954761375605,0.5809574805718062,1.2640765460858825,0.2773577913478231,0.2694136197063869,0.8829840495271999,1.3717970486199718,0.6778970806555462,1.5731381474378041
6,0.42217010692558893,1.3510719853391422,0.7549751545740456,0.4668295868595822,1.2087670105248036,1.1355770937105807,0.0,0.24946776376982197,1.106273052727519,1.171150254307586,0.6640978128904025,0.6926546115541549,1.0278593141173924,0.43423227456645114,1.184094142199275,1.0648335512930736,1.1564892692229336,0.4488643024279674,1.154390734889228,0.9304240232647476
7,0.4172186663498107,1.2078443326898705,0.8487528785661703,0.6905498865229822,1.0920399754110797,1.2030303352138814,0.24946776376982197,0.0,1.0777735019112764,1.1863290776932547,0.42542379361751065,0.4567291352046247,1.0070320958337993,0.19317315583368702,1.20096503447861,1.087086518138638,1.0576564442818555,0.2804040958537904,1.0793080744371146,0.687839962865844
8,1.0086953293331793,0.8691763590953989,1.1438081329339616,1.3562672876396744,0.6263891969205687,0.4640264464668948,1.106273052727519,1.0777735019112764,0.0,0.29175289393457887,1.1699106409170794,1.1132839698904222,0.30651475836446407,1.074080718355421,0.31373580192973877,0.22524134605667537,0.455805912846601,1.1934348496209477,0.21849979780500733,1.25613645329709
9,1.0243138136633057,1.160748789558718,1.036103072327233,1.3897659810582779,0.9177011554697619,0.27114336114269744,1.171150254307586,1.1863290776932547,0.29175289393457887,0.0,1.3445143958901264,1.2641516090251907,0.5394824013904542,1.2061723770683115,0.030647204656331885,0.2458684945463687,0.7474123102487803,1.3515455728306467,0.488156783181259,1.443460852924915
10,0.7013219489261987,1.035503454728998,1.156519951276775,1.073973164304917,1.0003315515322764,1.4298244333847423,0.6640978128904025,0.42542379361751065,1.1699106409170794,1.3445143958901264,0.0,0.20802844899525422,1.1041492672550237,0.2568442272511115,1.3594014168590274,1.2524295404173929,1.0117121951003964,0.340762399142684,1.0955730812864826,0.2857747198992065
11,0.6013750365562036,1.0823277385349401,1.0402326793628411,1.1430988795968262,1.0234297794391953,1.3728954761375605,0.6926546115541549,0.4567291352046247,1.1132839698904222,1.2641516090251907,0.20802844899525422,0.0,1.1023846452535566,0.26506229739416876,1.2766461454457005,1.2086007796934377,1.008467568344284,0.4922749476294238,1.0408513387726352,0.2753359666024356
12,1.0508312180877655,0.7300708156949889,1.2536112806678457,1.2210778765109505,0.486064548614156,0.5809574805718062,1.0278593141173924,1.0070320958337993,0.30651475836446407,0.5394824013904542,1.1041492672550237,1.1023846452535566,0.0,1.0245333952496194,0.5645432835803706,0.3263499190425322,0.35936770828879633,1.0672220067943896,0.353787571667685,1.2285778798365985
13,0.4629912989467036,1.1287839836262712,0.9197792880153477,0.8788840368276417,1.0364804313697293,1.2640765460858825,0.43423227456645114,0.19317315583368702,1.074080718355421,1.2061723770683115,0.2568442272511115,0.26506229739416876,1.0245333952496194,0.0,1.220174467388722,1.1221133795848366,1.0115646636900508,0.2967408513132144,1.04287902873144,0.4996268567110686
14,1.0306474494997384,1.1817588337793414,1.032691640256763,1.4030172655995823,0.9401191933343274,0.2773577913478231,1.184094142199275,1.20096503447861,0.31373580192973877,0.030647204656331885,1.3594014168590274,1.2766461454457005,0.5645432835803706,1.220174467388722,0.0,0.26911023844830373,0.7692639074734369,1.3687992485798424,0.5082480427424423,1.4568860684636413
