,0
0,1.5215337198900938
1,0.5569923807789212
2,1.8702874105826681
3,1.4454177210735295
4,0.6027565502530404
5,1.386950055239037
6,1.3242439589496227
7,1.242871126132237
8,1.0999841248574522
9,1.3650194463026628
10,1.1723880066519499
11,1.2917715300770451
12,0.8280276307343006
13,1.2340790044979484
14,1.3896741566082584
15,1.1508589731433494
16,0.7317938792485885
17,1.100069280941665
18,1.0093898233366576
19,1.2761492011398146
