,0
0,0.5
1,0.5
2,0.6
3,0.5
4,0.6
5,0.5
6,0.5
7,0.5
8,0.5
9,0.5
10,0.4
11,0.4
12,0.3
13,0.4
14,0.4
15,0.4
16,0.4
17,0.4
18,0.4
19,0.4
