,0
0,1.0
1,0.5
2,1.0
3,0.5
4,1.0
5,0.5
6,1.0
7,0.5
8,0.0
9,0.0
10,1.0
11,1.0
12,0.5
13,0.0
14,0.5
15,0.5
16,0.0
17,1.0
18,1.0
19,1.0
