,0
0,0.3
1,0.4
2,0.4
3,0.4
4,0.4
5,0.4
6,0.4
7,0.4
8,0.4
9,0.4
10,0.6
11,0.6
12,0.5
13,0.6
14,0.5
15,0.5
16,0.5
17,0.5
18,0.5
19,0.5
