,0
0,0.2
1,0.6
2,0.0
3,0.6
4,0.6
5,0.4
6,0.6
7,0.4
8,0.4
9,0.6
10,0.6
11,0.6
12,0.6
13,0.6
14,0.2
15,0.6
16,0.4
17,0.4
18,0.4
19,0.6
