,0
0,0.0
1,0.3333333333333333
2,0.0
3,0.6666666666666666
4,0.6666666666666666
5,0.6666666666666666
6,0.6666666666666666
7,0.3333333333333333
8,0.6666666666666666
9,0.3333333333333333
10,0.6666666666666666
11,0.6666666666666666
12,0.6666666666666666
13,0.6666666666666666
14,0.3333333333333333
15,0.6666666666666666
16,0.0
17,0.3333333333333333
18,0.3333333333333333
19,0.6666666666666666
