,0
0,0.7384144472474666
1,0.252333833006886
2,0.616581453605672
3,0.9988253809645216
4,0.2684835738014562
5,0.27179724908342323
6,0.8024929931585858
7,0.4597288304958805
8,0.27035597635801684
9,0.2586023114694662
10,0.7058249549442225
11,0.6572015050444605
12,0.44540563286285545
13,0.5943695839799734
14,0.2564163463359515
15,0.28209318935256206
16,0.40694175747895917
17,0.6892212978689612
18,0.3942762845731092
19,0.5875339113415223
