,0
0,0.625
1,0.25
2,0.625
3,0.625
4,0.25
5,0.625
6,0.5
7,0.25
8,0.125
9,0.5
10,0.625
11,0.5
12,0.625
13,0.625
14,0.25
15,0.75
16,0.625
17,0.75
18,0.75
19,0.5
