,0
0,0.3474891516458667
1,0.20780433306449433
2,0.29015597816737504
3,0.6267139645267586
4,0.22110411960119922
5,0.3197614695099097
6,0.503525015315191
7,0.4326859581137698
8,0.286259269084959
9,0.2738142121441407
10,0.37367203497047075
11,0.34793020855294965
12,0.3144039761384862
13,0.4195550004564519
14,0.2413330318456014
15,0.2654994723318231
16,0.3191700058658503
17,0.48650915143691387
18,0.27831267146337124
19,0.31104736482786477
