,0
0,0.2875836795078392
1,0.254454001913323
2,0.28931264721395156
3,0.2544283109203989
4,0.2969999429079538
5,0.9002595288274863
6,0.2753535881040974
7,0.26515792480968847
8,0.536642181119442
9,0.6507287667856003
10,0.26330603072786385
11,0.27088667728495525
12,0.4294219116426078
13,0.2879296290094743
14,0.5694661303736529
15,0.6077805170260563
16,0.3729072423534237
17,0.27186560604654963
18,0.3890612051138658
19,0.24475754097603686
