,0
0,0.23084782711021917
1,0.31536020447724755
2,0.22500787497421185
3,0.2741484913785132
4,0.30227282101098935
5,0.3179734399085579
6,0.25581373827619397
7,0.22950635534807226
8,0.3333366406875129
9,0.32171246320754426
10,0.31890526074809883
11,0.2976569972123624
12,0.3513983111997713
13,0.30755999694935715
14,0.21167670553210755
15,0.24229810450639064
16,0.48709448074706163
17,0.33331890042877305
18,0.3533436658227538
19,0.3002750742961658
