,0
0,1.0
1,0.5
2,1.0
3,0.5
4,0.75
5,0.5
6,1.0
7,0.75
8,0.25
9,0.5
10,0.75
11,0.5
12,0.5
13,0.25
14,0.25
15,0.25
16,0.25
17,0.5
18,0.5
19,0.75
