,0
0,0.4
1,0.4
2,0.4
3,0.4666666666666667
4,0.4
5,0.4
6,0.4666666666666667
7,0.4666666666666667
8,0.4
9,0.4
10,0.5333333333333333
11,0.6
12,0.5333333333333333
13,0.4666666666666667
14,0.5333333333333333
15,0.5333333333333333
16,0.5333333333333333
17,0.4666666666666667
18,0.5333333333333333
19,0.5333333333333333
