,0
0,0.25
1,0.5
2,0.25
3,0.5
4,0.5
5,0.375
6,0.5
7,0.5
8,0.5
9,0.5
10,0.625
11,0.625
12,0.5
13,0.5
14,0.375
15,0.5
16,0.375
17,0.375
18,0.375
19,0.5
