,0
0,0.75
1,0.25
2,0.75
3,0.75
4,0.25
5,0.75
6,0.5
7,0.0
8,0.0
9,0.5
10,0.75
11,0.5
12,0.5
13,0.75
14,0.0
15,0.75
16,0.5
17,0.75
18,0.75
19,0.5
